time,Tair,CRainf_frac,Rainf
2024-01-01T00:00:00Z,54.743000000000045,0,0
2024-01-01T01:00:00Z,53.688200000000045,0,0
2024-01-01T02:00:00Z,52.634600000000034,0,0
2024-01-01T03:00:00Z,51.57860000000005,0,0
2024-01-01T04:00:00Z,50.81660000000005,0,0
2024-01-01T05:00:00Z,50.05220000000005,0,0
2024-01-01T06:00:00Z,49.28660000000004,0,0
2024-01-01T07:00:00Z,49.23740000000002,0,0
2024-01-01T08:00:00Z,49.18520000000004,0,0
2024-01-01T09:00:00Z,49.134800000000034,0,0
2024-01-01T10:00:00Z,49.22780000000005,0,0
2024-01-01T11:00:00Z,49.32320000000004,0,0
2024-01-01T12:00:00Z,49.41740000000003,0,0
2024-01-01T13:00:00Z,51.34760000000005,0,0
2024-01-01T14:00:00Z,53.27900000000005,0,0
2024-01-01T15:00:00Z,55.21040000000005,0,0
2024-01-01T16:00:00Z,56.67800000000005,0,0
2024-01-01T17:00:00Z,58.14560000000005,0,0
2024-01-01T18:00:00Z,59.61260000000005,0,0
2024-01-01T19:00:00Z,59.95460000000003,0,0
2024-01-01T20:00:00Z,60.298400000000036,0,0
2024-01-01T21:00:00Z,60.64280000000005,0,0
2024-01-01T22:00:00Z,59.19500000000004,0,0
2024-01-01T23:00:00Z,57.74480000000004,0,0
2024-01-02T00:00:00Z,56.29640000000004,0,0
2024-01-02T01:00:00Z,53.84060000000005,0,0
2024-01-02T02:00:00Z,51.38240000000005,0,0
2024-01-02T03:00:00Z,48.92600000000004,0,0
2024-01-02T04:00:00Z,46.88720000000004,0,0
2024-01-02T05:00:00Z,44.85140000000004,0,0
2024-01-02T06:00:00Z,42.81500000000004,0,0
2024-01-02T07:00:00Z,41.19500000000005,0,0
2024-01-02T08:00:00Z,39.57680000000005,0,0
2024-01-02T09:00:00Z,37.95800000000004,0,0
2024-01-02T10:00:00Z,36.88580000000004,0,0
2024-01-02T11:00:00Z,35.81240000000003,0,0
2024-01-02T12:00:00Z,34.73960000000005,0,0
2024-01-02T13:00:00Z,36.59900000000004,0,0
2024-01-02T14:00:00Z,38.45720000000005,0,0
2024-01-02T15:00:00Z,40.31420000000004,0,0
2024-01-02T16:00:00Z,44.151200000000046,0,0
2024-01-02T17:00:00Z,47.98880000000003,0,0
2024-01-02T18:00:00Z,51.82580000000004,0,0
2024-01-02T19:00:00Z,53.27360000000004,0,0
2024-01-02T20:00:00Z,54.721400000000045,0,0
2024-01-02T21:00:00Z,56.17160000000004,0,0
2024-01-02T22:00:00Z,54.17060000000003,0,0
2024-01-02T23:00:00Z,52.16900000000005,0,0
2024-01-03T00:00:00Z,50.16860000000003,0,0
2024-01-03T01:00:00Z,48.73340000000003,0,0
2024-01-03T02:00:00Z,47.29760000000004,0,0
2024-01-03T03:00:00Z,45.86300000000004,0,0.002446666666666667
2024-01-03T04:00:00Z,46.004600000000046,0,0.09490666666666667
2024-01-03T05:00:00Z,46.149200000000036,0,0.012973333333333333
2024-01-03T06:00:00Z,46.29140000000004,0,0.04901333333333333
2024-01-03T07:00:00Z,46.778600000000054,0,0.08716666666666666
2024-01-03T08:00:00Z,47.26520000000004,0,0.12560666666666667
2024-01-03T09:00:00Z,47.75180000000004,0,0.19663666666666665
2024-01-03T10:00:00Z,47.96660000000005,0,0.26413333333333333
2024-01-03T11:00:00Z,48.17840000000004,0,0.35635666666666665
2024-01-03T12:00:00Z,48.395000000000046,0,0.42732
2024-01-03T13:00:00Z,48.50420000000004,0.001543333333333333,1.1334266666666668
2024-01-03T14:00:00Z,48.615200000000044,0.001543333333333333,1.3169566666666666
2024-01-03T15:00:00Z,48.72560000000004,0.001543333333333333,0.7337533333333334
2024-01-03T16:00:00Z,49.698800000000034,0.05398333333333333,0.13854
2024-01-03T17:00:00Z,50.67080000000006,0.034780000000000005,0.05311
2024-01-03T18:00:00Z,51.64700000000005,0.003243333333333333,0.008346666666666667
2024-01-03T19:00:00Z,51.634400000000035,0,0
2024-01-03T20:00:00Z,51.62360000000005,0,0
2024-01-03T21:00:00Z,51.609800000000035,0,0.0012433333333333335
2024-01-03T22:00:00Z,51.049400000000034,0,0.0012000000000000001
2024-01-03T23:00:00Z,50.48600000000005,0,0
2024-01-04T00:00:00Z,49.923800000000035,0,0
2024-01-04T01:00:00Z,49.07540000000004,0,0
2024-01-04T02:00:00Z,48.22700000000004,0,0
2024-01-04T03:00:00Z,47.37680000000003,0,0
2024-01-04T04:00:00Z,46.278200000000034,0,0
2024-01-04T05:00:00Z,45.180200000000035,0,0
2024-01-04T06:00:00Z,44.07980000000005,0,0
2024-01-04T07:00:00Z,42.81380000000003,0,0
2024-01-04T08:00:00Z,41.549600000000055,0,0
2024-01-04T09:00:00Z,40.28420000000004,0,0
2024-01-04T10:00:00Z,39.246800000000036,0,0
2024-01-04T11:00:00Z,38.20880000000003,0,0
2024-01-04T12:00:00Z,37.17140000000004,0,0
2024-01-04T13:00:00Z,38.91800000000004,0,0
2024-01-04T14:00:00Z,40.66640000000004,0,0
2024-01-04T15:00:00Z,42.41480000000004,0,0
2024-01-04T16:00:00Z,45.83480000000004,0,0
2024-01-04T17:00:00Z,49.25300000000004,0,0
2024-01-04T18:00:00Z,52.67480000000004,0,0
2024-01-04T19:00:00Z,54.05900000000005,0,0
2024-01-04T20:00:00Z,55.44560000000004,0,0
2024-01-04T21:00:00Z,56.832800000000034,0,0
2024-01-04T22:00:00Z,54.657200000000046,0,0
2024-01-04T23:00:00Z,52.48160000000005,0,0
2024-01-05T00:00:00Z,50.31080000000004,0,0
2024-01-05T01:00:00Z,48.61760000000006,0,0
2024-01-05T02:00:00Z,46.92080000000004,0,0
2024-01-05T03:00:00Z,45.226400000000034,0,0
2024-01-05T04:00:00Z,44.45840000000003,0,0
2024-01-05T05:00:00Z,43.688600000000044,0,0
2024-01-05T06:00:00Z,42.92120000000003,0,0
2024-01-05T07:00:00Z,42.68780000000004,0,0
2024-01-05T08:00:00Z,42.45440000000004,0,0
2024-01-05T09:00:00Z,42.22280000000004,0,0
2024-01-05T10:00:00Z,42.71600000000004,0,0
2024-01-05T11:00:00Z,43.20440000000003,0,0
2024-01-05T12:00:00Z,43.693400000000054,0,0
2024-01-05T13:00:00Z,46.41860000000004,0,0
2024-01-05T14:00:00Z,49.14620000000004,0,0
2024-01-05T15:00:00Z,51.87140000000004,0,0
2024-01-05T16:00:00Z,54.35240000000004,0,0.0010533333333333334
2024-01-05T17:00:00Z,56.83700000000004,0,0.009903333333333333
2024-01-05T18:00:00Z,59.31740000000004,0,0.003103333333333333
2024-01-05T19:00:00Z,59.36660000000004,0,0.016870000000000003
2024-01-05T20:00:00Z,59.41460000000005,0,0.9679566666666668
2024-01-05T21:00:00Z,59.46440000000004,0,3.4933099999999997
2024-01-05T22:00:00Z,60.51200000000004,0.011293333333333332,5.29821
2024-01-05T23:00:00Z,61.56380000000004,0.011293333333333332,5.78403
2024-01-06T00:00:00Z,62.61380000000003,0.011293333333333332,3.92594
2024-01-06T01:00:00Z,59.90600000000004,0.06329333333333333,3.4742866666666665
2024-01-06T02:00:00Z,57.19760000000004,0.06329333333333333,3.7691333333333334
2024-01-06T03:00:00Z,54.489800000000045,0.0533,1.1529366666666667
2024-01-06T04:00:00Z,54.16640000000003,0,0
2024-01-06T05:00:00Z,53.84480000000004,0,0
2024-01-06T06:00:00Z,53.52380000000005,0,0
2024-01-06T07:00:00Z,52.57100000000004,0,0
2024-01-06T08:00:00Z,51.61700000000003,0,0
2024-01-06T09:00:00Z,50.66600000000004,0,0
2024-01-06T10:00:00Z,49.17200000000003,0,0
2024-01-06T11:00:00Z,47.67680000000004,0,0
2024-01-06T12:00:00Z,46.18100000000004,0,0
2024-01-06T13:00:00Z,47.301200000000044,0,0
2024-01-06T14:00:00Z,48.419600000000045,0,0
2024-01-06T15:00:00Z,49.538600000000045,0,0
2024-01-06T16:00:00Z,52.29140000000004,0,0
2024-01-06T17:00:00Z,55.04660000000004,0,0
2024-01-06T18:00:00Z,57.80180000000004,0,0
2024-01-06T19:00:00Z,58.66400000000004,0,0
2024-01-06T20:00:00Z,59.52380000000005,0,0
2024-01-06T21:00:00Z,60.38660000000003,0,0
2024-01-06T22:00:00Z,58.248800000000045,0,0
2024-01-06T23:00:00Z,56.11160000000004,0,0
2024-01-07T00:00:00Z,53.974400000000045,0,0
2024-01-07T01:00:00Z,52.532600000000045,0,0
2024-01-07T02:00:00Z,51.09140000000004,0,0
2024-01-07T03:00:00Z,49.64840000000005,0,0
2024-01-07T04:00:00Z,48.69320000000003,0,0
2024-01-07T05:00:00Z,47.73740000000003,0,0
2024-01-07T06:00:00Z,46.781000000000034,0,0
2024-01-07T07:00:00Z,46.00340000000004,0,0
2024-01-07T08:00:00Z,45.22640000000004,0,0
2024-01-07T09:00:00Z,44.45180000000003,0,0
2024-01-07T10:00:00Z,43.473200000000034,0,0
2024-01-07T11:00:00Z,42.49040000000004,0,0
2024-01-07T12:00:00Z,41.509400000000035,0,0
2024-01-07T13:00:00Z,43.69160000000004,0,0
2024-01-07T14:00:00Z,45.87320000000005,0,0
2024-01-07T15:00:00Z,48.05300000000004,0,0
2024-01-07T16:00:00Z,50.642600000000044,0,0
2024-01-07T17:00:00Z,53.22920000000005,0,0
2024-01-07T18:00:00Z,55.81460000000004,0,0
2024-01-07T19:00:00Z,56.71700000000004,0,0
2024-01-07T20:00:00Z,57.61820000000005,0,0
2024-01-07T21:00:00Z,58.52060000000004,0,0
2024-01-07T22:00:00Z,56.73560000000005,0,0
2024-01-07T23:00:00Z,54.950000000000045,0,0
2024-01-08T00:00:00Z,53.15900000000004,0,0
2024-01-08T01:00:00Z,51.68900000000006,0,0
2024-01-08T02:00:00Z,50.21900000000004,0,0
2024-01-08T03:00:00Z,48.747200000000035,0,0
2024-01-08T04:00:00Z,48.39920000000004,0,0
2024-01-08T05:00:00Z,48.05360000000005,0,0
2024-01-08T06:00:00Z,47.709800000000044,0,0
2024-01-08T07:00:00Z,48.05720000000005,0,0
2024-01-08T08:00:00Z,48.40760000000004,0,0
2024-01-08T09:00:00Z,48.756200000000035,0,0
2024-01-08T10:00:00Z,49.27340000000004,0,0
2024-01-08T11:00:00Z,49.789400000000036,0,0
2024-01-08T12:00:00Z,50.30720000000004,0,0
2024-01-08T13:00:00Z,53.033000000000044,0,4.2333333333333334e-4
2024-01-08T14:00:00Z,55.76300000000005,0,0
2024-01-08T15:00:00Z,58.48880000000003,0,5.600000000000001e-4
2024-01-08T16:00:00Z,59.22440000000005,0.01549666666666667,4.2333333333333334e-4
2024-01-08T17:00:00Z,59.959400000000045,0.46632666666666667,0.7635866666666666
2024-01-08T18:00:00Z,60.69500000000004,0.4751033333333333,0.59399
2024-01-08T19:00:00Z,59.450000000000045,0.04772333333333333,0.021983333333333334
2024-01-08T20:00:00Z,58.20500000000005,0.12520333333333333,0.44481666666666664
2024-01-08T21:00:00Z,56.957600000000035,0.06807666666666666,0.3611533333333334
2024-01-08T22:00:00Z,59.00240000000004,0.15046666666666667,0.19560000000000002
2024-01-08T23:00:00Z,61.04600000000004,0.16373666666666667,0.4383433333333333
2024-01-09T00:00:00Z,63.087200000000045,0.19948333333333335,1.24093
2024-01-09T01:00:00Z,62.50160000000004,0.27543666666666666,3.1441866666666667
2024-01-09T02:00:00Z,61.91300000000004,0.27543666666666666,2.3644533333333335
2024-01-09T03:00:00Z,61.32560000000004,0.26982666666666666,0.30438666666666664
2024-01-09T04:00:00Z,61.65680000000005,0.5754366666666667,0.021266666666666666
2024-01-09T05:00:00Z,61.98800000000004,0.9526733333333334,1.3771900000000001
2024-01-09T06:00:00Z,62.318600000000046,0.9526733333333334,5.1025
2024-01-09T07:00:00Z,62.20520000000005,0.7022033333333333,10.460943333333333
2024-01-09T08:00:00Z,62.090600000000045,0.7022033333333333,24.77168
2024-01-09T09:00:00Z,61.97780000000005,0.7022033333333333,13.961376666666666
2024-01-09T10:00:00Z,59.86220000000003,0.11083666666666667,1.9001700000000001
2024-01-09T11:00:00Z,57.74180000000003,0.11986666666666666,0.02262
2024-01-09T12:00:00Z,55.62440000000005,0.18158666666666667,0.32398333333333335
2024-01-09T13:00:00Z,54.456200000000045,0,0.004910000000000001
2024-01-09T14:00:00Z,53.28440000000004,0,0.009166666666666667
2024-01-09T15:00:00Z,52.11260000000004,0,0
2024-01-09T16:00:00Z,52.52900000000004,0,0
2024-01-09T17:00:00Z,52.94600000000004,0,0
2024-01-09T18:00:00Z,53.36180000000004,0,0
2024-01-09T19:00:00Z,52.70660000000004,0,0
2024-01-09T20:00:00Z,52.05440000000004,0,0
2024-01-09T21:00:00Z,51.39920000000004,0,0
2024-01-09T22:00:00Z,50.18000000000004,0,0
2024-01-09T23:00:00Z,48.961400000000054,0,0
2024-01-10T00:00:00Z,47.739800000000045,0,0
2024-01-10T01:00:00Z,46.331000000000046,0,0
2024-01-10T02:00:00Z,44.92460000000004,0,0
2024-01-10T03:00:00Z,43.51940000000004,0,0
2024-01-10T04:00:00Z,42.300800000000045,0,0
2024-01-10T05:00:00Z,41.08100000000004,0,0
2024-01-10T06:00:00Z,39.864800000000045,0,0
2024-01-10T07:00:00Z,39.08060000000004,0,0
2024-01-10T08:00:00Z,38.298200000000044,0,0
2024-01-10T09:00:00Z,37.51400000000004,0,0
2024-01-10T10:00:00Z,37.36580000000004,0,0
2024-01-10T11:00:00Z,37.215800000000044,0,0
2024-01-10T12:00:00Z,37.06700000000005,0,0
2024-01-10T13:00:00Z,39.722600000000035,0,0
2024-01-10T14:00:00Z,42.38000000000004,0,0
2024-01-10T15:00:00Z,45.03500000000003,0,0
2024-01-10T16:00:00Z,47.91740000000004,0,0
2024-01-10T17:00:00Z,50.79860000000004,0,0
2024-01-10T18:00:00Z,53.679200000000044,0,0
2024-01-10T19:00:00Z,54.64760000000003,0,0
2024-01-10T20:00:00Z,55.61900000000004,0,0
2024-01-10T21:00:00Z,56.58860000000004,0,0
2024-01-10T22:00:00Z,54.716000000000044,0,0
2024-01-10T23:00:00Z,52.844600000000035,0,0
2024-01-11T00:00:00Z,50.971400000000045,0,0
2024-01-11T01:00:00Z,50.19860000000004,0,0
2024-01-11T02:00:00Z,49.42280000000005,0,0
2024-01-11T03:00:00Z,48.648800000000044,0,0
2024-01-11T04:00:00Z,48.428600000000046,0,0
2024-01-11T05:00:00Z,48.21020000000004,0,0
2024-01-11T06:00:00Z,47.99000000000005,0,0
2024-01-11T07:00:00Z,48.28760000000004,0,0
2024-01-11T08:00:00Z,48.587000000000046,0,0
2024-01-11T09:00:00Z,48.88700000000004,0,0
2024-01-11T10:00:00Z,49.60760000000004,0,0
2024-01-11T11:00:00Z,50.33000000000004,0,0
2024-01-11T12:00:00Z,51.05180000000004,0,0
2024-01-11T13:00:00Z,53.37980000000004,0,0
2024-01-11T14:00:00Z,55.709000000000046,0,0
2024-01-11T15:00:00Z,58.03640000000004,0,0.045736666666666675
2024-01-11T16:00:00Z,60.83660000000005,0,0
2024-01-11T17:00:00Z,63.63800000000005,0,0
2024-01-11T18:00:00Z,66.43820000000004,0,0
2024-01-11T19:00:00Z,67.10480000000004,0,0
2024-01-11T20:00:00Z,67.77080000000005,0,0
2024-01-11T21:00:00Z,68.43500000000004,0,0
2024-01-11T22:00:00Z,66.53120000000004,0,0
2024-01-11T23:00:00Z,64.62800000000004,0,0
2024-01-12T00:00:00Z,62.724200000000046,0,0
2024-01-12T01:00:00Z,62.26220000000004,0,0
2024-01-12T02:00:00Z,61.80440000000004,0,0
2024-01-12T03:00:00Z,61.34420000000004,0,0
2024-01-12T04:00:00Z,61.54580000000005,0,0
2024-01-12T05:00:00Z,61.74500000000004,0,0
2024-01-12T06:00:00Z,61.94780000000004,0,0
2024-01-12T07:00:00Z,62.04080000000004,0,0
2024-01-12T08:00:00Z,62.132600000000046,0.10531333333333333,0.006746666666666665
2024-01-12T09:00:00Z,62.226200000000034,0.30623666666666666,0.09581333333333333
2024-01-12T10:00:00Z,62.56760000000004,0.019956666666666664,0.0029133333333333337
2024-01-12T11:00:00Z,62.90660000000004,0.17235666666666663,0.023953333333333337
2024-01-12T12:00:00Z,63.24560000000004,0.31081000000000003,0.06423333333333332
2024-01-12T13:00:00Z,64.28780000000005,0.048383333333333334,0.03670000000000001
2024-01-12T14:00:00Z,65.33060000000003,0.6882133333333332,0.44539
2024-01-12T15:00:00Z,66.37400000000004,0.4975766666666667,0.4862233333333334
2024-01-12T16:00:00Z,68.04680000000005,0,0
2024-01-12T17:00:00Z,69.72260000000003,0,0
2024-01-12T18:00:00Z,71.39540000000004,0,0
2024-01-12T19:00:00Z,70.22600000000004,0,0
2024-01-12T20:00:00Z,69.05600000000004,0,0
2024-01-12T21:00:00Z,67.88780000000004,0,0
2024-01-12T22:00:00Z,64.36940000000004,0,0
2024-01-12T23:00:00Z,60.85460000000005,0,0
2024-01-13T00:00:00Z,57.338000000000044,0,0
2024-01-13T01:00:00Z,54.371000000000045,0,0
2024-01-13T02:00:00Z,51.40880000000005,0,0
2024-01-13T03:00:00Z,48.44360000000004,0,0
2024-01-13T04:00:00Z,46.160000000000046,0,0
2024-01-13T05:00:00Z,43.87820000000004,0,0
2024-01-13T06:00:00Z,41.597000000000044,0,0
2024-01-13T07:00:00Z,39.986600000000045,0,0
2024-01-13T08:00:00Z,38.37860000000004,0,0
2024-01-13T09:00:00Z,36.76820000000004,0,0
2024-01-13T10:00:00Z,35.64500000000004,0,0
2024-01-13T11:00:00Z,34.52360000000004,0,0
2024-01-13T12:00:00Z,33.39980000000005,0,0
2024-01-13T13:00:00Z,35.747000000000035,0,0
2024-01-13T14:00:00Z,38.08940000000004,0,0
2024-01-13T15:00:00Z,40.43540000000004,0,0
2024-01-13T16:00:00Z,43.41380000000004,0,0
2024-01-13T17:00:00Z,46.39160000000004,0,0
2024-01-13T18:00:00Z,49.370600000000046,0,0
2024-01-13T19:00:00Z,50.96000000000004,0,0
2024-01-13T20:00:00Z,52.55060000000004,0,0
2024-01-13T21:00:00Z,54.14060000000005,0,0
2024-01-13T22:00:00Z,52.37900000000003,0,0
2024-01-13T23:00:00Z,50.61680000000004,0,0
2024-01-14T00:00:00Z,48.85400000000005,0,0
2024-01-14T01:00:00Z,47.52860000000005,0,0
2024-01-14T02:00:00Z,46.20380000000005,0,0
2024-01-14T03:00:00Z,44.87540000000004,0,0
2024-01-14T04:00:00Z,44.40680000000005,0,0
2024-01-14T05:00:00Z,43.93520000000003,0,0
2024-01-14T06:00:00Z,43.46180000000004,0,0
2024-01-14T07:00:00Z,42.51740000000005,0,0
2024-01-14T08:00:00Z,41.57360000000004,0,0
2024-01-14T09:00:00Z,40.62680000000004,0,0
2024-01-14T10:00:00Z,40.42820000000004,0,0
2024-01-14T11:00:00Z,40.228400000000036,0,0
2024-01-14T12:00:00Z,40.03100000000005,0,0
2024-01-14T13:00:00Z,42.33020000000004,0,0
2024-01-14T14:00:00Z,44.63240000000004,0,0
2024-01-14T15:00:00Z,46.93340000000004,0,0
2024-01-14T16:00:00Z,50.498000000000054,0,0
2024-01-14T17:00:00Z,54.06800000000003,0,0
2024-01-14T18:00:00Z,57.63260000000004,0,0
2024-01-14T19:00:00Z,58.68980000000004,0,0
2024-01-14T20:00:00Z,59.745800000000045,0,0
2024-01-14T21:00:00Z,60.80180000000003,0,0
2024-01-14T22:00:00Z,58.40840000000004,0,0
2024-01-14T23:00:00Z,56.012000000000036,0,0
2024-01-15T00:00:00Z,53.61980000000005,0,0
2024-01-15T01:00:00Z,52.190600000000046,0,0
2024-01-15T02:00:00Z,50.76020000000003,0,0
2024-01-15T03:00:00Z,49.32920000000004,0,0
2024-01-15T04:00:00Z,48.993200000000044,0,0
2024-01-15T05:00:00Z,48.656600000000054,0,0
2024-01-15T06:00:00Z,48.32300000000004,0,0
2024-01-15T07:00:00Z,48.20120000000004,0,0
2024-01-15T08:00:00Z,48.08060000000005,0,0
2024-01-15T09:00:00Z,47.96000000000004,0,0
2024-01-15T10:00:00Z,48.38840000000004,0,0
2024-01-15T11:00:00Z,48.81740000000004,0,0
2024-01-15T12:00:00Z,49.24700000000004,0,0
2024-01-15T13:00:00Z,49.26260000000004,0,0
2024-01-15T14:00:00Z,49.27700000000004,0,0
2024-01-15T15:00:00Z,49.29440000000005,0,0
2024-01-15T16:00:00Z,51.64820000000004,0,0.00402
2024-01-15T17:00:00Z,54.001400000000054,0,0.011689999999999999
2024-01-15T18:00:00Z,56.35700000000004,0,0
2024-01-15T19:00:00Z,57.48440000000004,0,0.01173
2024-01-15T20:00:00Z,58.61120000000004,0,0.026449999999999998
2024-01-15T21:00:00Z,59.73860000000005,0,0.02149
2024-01-15T22:00:00Z,58.56020000000004,0,0.009363333333333335
2024-01-15T23:00:00Z,57.38120000000005,0,0.0014700000000000006
2024-01-16T00:00:00Z,56.20400000000004,0,0.0018033333333333337
2024-01-16T01:00:00Z,53.10500000000005,0.01394666666666667,1.7333333333333325e-4
2024-01-16T02:00:00Z,50.00480000000005,0.08572666666666667,0.04018666666666666
2024-01-16T03:00:00Z,46.90640000000004,0.07479333333333335,0.02014333333333333
2024-01-16T04:00:00Z,42.72500000000004,0,0.08349666666666668
2024-01-16T05:00:00Z,38.542400000000036,0,0.008486666666666663
2024-01-16T06:00:00Z,34.359800000000035,0,0.007833333333333335
2024-01-16T07:00:00Z,32.35940000000005,0,1.0597
2024-01-16T08:00:00Z,30.362600000000043,0,1.0385933333333335
2024-01-16T09:00:00Z,28.362800000000043,0,0.22019
2024-01-16T10:00:00Z,27.230000000000057,0,0.2565333333333333
2024-01-16T11:00:00Z,26.095400000000048,0,0.031636666666666674
2024-01-16T12:00:00Z,24.963200000000047,0,6.366666666666665e-4
2024-01-16T13:00:00Z,24.945800000000034,0,0
2024-01-16T14:00:00Z,24.929000000000038,0,0
2024-01-16T15:00:00Z,24.909800000000036,0,0
2024-01-16T16:00:00Z,26.624000000000038,0,0
2024-01-16T17:00:00Z,28.33880000000004,0,0
2024-01-16T18:00:00Z,30.05300000000004,0,0
2024-01-16T19:00:00Z,31.663400000000035,0,0
2024-01-16T20:00:00Z,33.27440000000003,0,0
2024-01-16T21:00:00Z,34.88720000000004,0,0
2024-01-16T22:00:00Z,33.749000000000045,0,0
2024-01-16T23:00:00Z,32.61320000000004,0,0
2024-01-17T00:00:00Z,31.476800000000033,0,0
2024-01-17T01:00:00Z,30.28400000000005,0,0
2024-01-17T02:00:00Z,29.09300000000005,0,0
2024-01-17T03:00:00Z,27.900800000000043,0,0
2024-01-17T04:00:00Z,26.997200000000035,0,0
2024-01-17T05:00:00Z,26.094800000000028,0,0
2024-01-17T06:00:00Z,25.19060000000004,0,0
2024-01-17T07:00:00Z,24.755600000000033,0,0
2024-01-17T08:00:00Z,24.320600000000045,0,0
2024-01-17T09:00:00Z,23.886800000000033,0,0
2024-01-17T10:00:00Z,23.715200000000042,0,0
2024-01-17T11:00:00Z,23.54300000000005,0,0
2024-01-17T12:00:00Z,23.373200000000047,0,0
2024-01-17T13:00:00Z,24.301400000000033,0,0
2024-01-17T14:00:00Z,25.23200000000004,0,0
2024-01-17T15:00:00Z,26.163200000000035,0,0
2024-01-17T16:00:00Z,29.843600000000045,0,0
2024-01-17T17:00:00Z,33.52700000000005,0,0
2024-01-17T18:00:00Z,37.206800000000044,0,0
2024-01-17T19:00:00Z,38.73920000000005,0,0
2024-01-17T20:00:00Z,40.27340000000004,0,0
2024-01-17T21:00:00Z,41.804600000000036,0,0
2024-01-17T22:00:00Z,39.661400000000036,0,0
2024-01-17T23:00:00Z,37.51160000000005,0,0
2024-01-18T00:00:00Z,35.36600000000006,0,0
2024-01-18T01:00:00Z,34.44320000000004,0,0
2024-01-18T02:00:00Z,33.519800000000046,0,0
2024-01-18T03:00:00Z,32.59700000000005,0,0
2024-01-18T04:00:00Z,33.099200000000025,0,0
2024-01-18T05:00:00Z,33.60140000000004,0,0
2024-01-18T06:00:00Z,34.10540000000005,0,0
2024-01-18T07:00:00Z,35.51840000000004,0,0
2024-01-18T08:00:00Z,36.932000000000045,0,0
2024-01-18T09:00:00Z,38.34380000000004,0,0
2024-01-18T10:00:00Z,39.486200000000046,0,0
2024-01-18T11:00:00Z,40.62680000000004,0,0
2024-01-18T12:00:00Z,41.76560000000005,0,0
2024-01-18T13:00:00Z,43.39280000000003,0,4.3666666666666664e-4
2024-01-18T14:00:00Z,45.02480000000004,0,0
2024-01-18T15:00:00Z,46.65500000000003,0,0
2024-01-18T16:00:00Z,49.29440000000004,0,0
2024-01-18T17:00:00Z,51.93020000000005,0,0
2024-01-18T18:00:00Z,54.56720000000005,0,0
2024-01-18T19:00:00Z,55.488200000000035,0,0
2024-01-18T20:00:00Z,56.404400000000045,0,0.37069666666666673
2024-01-18T21:00:00Z,57.32360000000004,0,1.8550733333333334
2024-01-18T22:00:00Z,56.669600000000045,0.014846666666666663,0.029070000000000002
2024-01-18T23:00:00Z,56.014400000000045,0.02639666666666667,0.11626
2024-01-19T00:00:00Z,55.35980000000005,0.011083333333333334,0.039773333333333334
2024-01-19T01:00:00Z,55.215800000000044,0,0
2024-01-19T02:00:00Z,55.07420000000004,0,0
2024-01-19T03:00:00Z,54.93140000000005,0,0
2024-01-19T04:00:00Z,54.76760000000004,0,0
2024-01-19T05:00:00Z,54.605000000000054,0,0
2024-01-19T06:00:00Z,54.44240000000004,0,0
2024-01-19T07:00:00Z,54.54200000000004,0,0
2024-01-19T08:00:00Z,54.64280000000004,0,0
2024-01-19T09:00:00Z,54.745400000000046,0,0
2024-01-19T10:00:00Z,53.81360000000004,0,0
2024-01-19T11:00:00Z,52.88240000000003,0,0
2024-01-19T12:00:00Z,51.950600000000044,0,0
2024-01-19T13:00:00Z,50.40200000000004,0,0
2024-01-19T14:00:00Z,48.856400000000036,0,0
2024-01-19T15:00:00Z,47.306600000000046,0,0
2024-01-19T16:00:00Z,48.50060000000005,0,0
2024-01-19T17:00:00Z,49.69280000000004,0,0
2024-01-19T18:00:00Z,50.88380000000005,0,0
2024-01-19T19:00:00Z,51.831200000000045,0,0
2024-01-19T20:00:00Z,52.77800000000005,0,0
2024-01-19T21:00:00Z,53.721800000000044,0,0
2024-01-19T22:00:00Z,51.477800000000045,0,0
2024-01-19T23:00:00Z,49.234400000000036,0,0
2024-01-20T00:00:00Z,46.990400000000044,0,0
2024-01-20T01:00:00Z,44.862200000000044,0,0
2024-01-20T02:00:00Z,42.73520000000005,0,0
2024-01-20T03:00:00Z,40.60580000000004,0,0
2024-01-20T04:00:00Z,38.85380000000004,0,0
2024-01-20T05:00:00Z,37.103600000000036,0,0
2024-01-20T06:00:00Z,35.35040000000004,0,0
2024-01-20T07:00:00Z,33.791600000000045,0,0
2024-01-20T08:00:00Z,32.234000000000044,0,0
2024-01-20T09:00:00Z,30.675800000000052,0,0
2024-01-20T10:00:00Z,30.003800000000037,0,0
2024-01-20T11:00:00Z,29.33120000000004,0,0
2024-01-20T12:00:00Z,28.656200000000045,0,0
2024-01-20T13:00:00Z,29.363600000000048,0,0
2024-01-20T14:00:00Z,30.071000000000048,0,0
2024-01-20T15:00:00Z,30.777200000000043,0,0
2024-01-20T16:00:00Z,33.560600000000036,0,0
2024-01-20T17:00:00Z,36.343400000000045,0,0
2024-01-20T18:00:00Z,39.126800000000046,0,0
2024-01-20T19:00:00Z,40.171400000000034,0,0
2024-01-20T20:00:00Z,41.21960000000004,0,0
2024-01-20T21:00:00Z,42.264800000000044,0,0
2024-01-20T22:00:00Z,40.23260000000004,0,0
2024-01-20T23:00:00Z,38.201000000000036,0,0
2024-01-21T00:00:00Z,36.16940000000004,0,0
2024-01-21T01:00:00Z,34.657400000000045,0,0
2024-01-21T02:00:00Z,33.145400000000045,0,0
2024-01-21T03:00:00Z,31.634600000000038,0,0
